Date,Latitude,Longitude,Temperature (°C),Tilt (°),Panel Efficiency (%),Solar Irradiance (kWh/m²/day),Output Power (W),Estimated Daily Output (kWh),temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,wind_speed_10m_mean,wind_direction_10m_dominant,cloud_cover_mean,precipitation_sum,shortwave_radiation_sum,sunshine_duration,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,us_aqi,Month,Day,City_Jeddah,City_Mecca,City_Medina,City_Riyadh,Weather_few clouds,Weather_scattered clouds,Weather_sunny,Panel Type_Polycrystalline,Panel Type_Thin-Film,Mount Type_Rooftop,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
2024-08-28,24.7136,46.6753,42,15,22,7.36,2.59,26.43,38.1,14,936.1,22.9,1,1,0.0,24.64,42777.59,710.8375,62.81666666666666,168.54166666666666,13.429166666666667,97.0,21.541666666666668,447.3333333333333,8,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-28,24.7136,46.6753,42,15,18,7.36,2.12,26.43,38.1,14,936.1,22.9,1,1,0.0,24.64,42777.59,710.8375,62.81666666666666,168.54166666666666,13.429166666666667,97.0,21.541666666666668,447.3333333333333,8,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-08-28,24.7136,46.6753,42,15,12,7.36,1.41,26.43,38.1,14,936.1,22.9,1,1,0.0,24.64,42777.59,710.8375,62.81666666666666,168.54166666666666,13.429166666666667,97.0,21.541666666666668,447.3333333333333,8,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-08-29,24.7136,46.6753,42,25,22,7.17,2.52,25.73,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-08-29,24.7136,46.6753,42,25,18,7.17,2.06,25.73,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2024-08-29,24.7136,46.6753,42,25,12,7.17,1.38,25.73,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2024-08-29,24.7136,46.6753,42,15,22,7.36,2.59,26.43,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-08-29,24.7136,46.6753,42,15,18,7.36,2.12,26.43,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-08-29,24.7136,46.6753,42,15,12,7.36,1.41,26.43,37.4,14,936.4,24.0,359,20,0.0,23.57,42704.8,819.4041666666667,69.10833333333333,177.33333333333334,12.741666666666667,88.45833333333333,19.375,714.3333333333334,8,29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-08-30,24.7136,46.6753,42,25,22,7.17,2.52,25.73,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-08-30,24.7136,46.6753,42,25,18,7.17,2.06,25.73,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2024-08-30,24.7136,46.6753,42,25,12,7.17,1.38,25.73,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2024-08-30,24.7136,46.6753,42,15,22,7.36,2.59,26.43,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,24.7136,46.6753,42,15,18,7.36,2.12,26.43,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-30,24.7136,46.6753,42,15,12,7.36,1.41,26.43,35.7,14,936.4,20.7,344,45,0.0,24.45,42629.98,506.5333333333333,45.270833333333336,179.16666666666666,15.283333333333331,78.29166666666667,21.77083333333333,478.125,8,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-31,24.7136,46.6753,42,25,22,7.17,2.52,25.73,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2024-08-31,24.7136,46.6753,42,25,18,7.17,2.06,25.73,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2024-08-31,24.7136,46.6753,42,25,12,7.17,1.38,25.73,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
2024-08-31,24.7136,46.6753,42,15,22,7.36,2.59,26.43,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-31,24.7136,46.6753,42,15,18,7.36,2.12,26.43,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2024-08-31,24.7136,46.6753,42,15,12,7.36,1.41,26.43,34.7,15,936.6,17.5,350,31,0.0,24.47,42750.8,410.375,44.23333333333333,177.16666666666666,19.09583333333333,73.625,25.08333333333333,373.0833333333333,8,31,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2024-09-01,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2024-09-01,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2024-09-01,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2024-09-01,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2024-09-01,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2024-09-01,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.1,16,937.6,13.4,3,18,0.0,24.45,42675.93,333.51666666666665,37.45,189.91666666666663,21.40833333333333,68.75,26.0875,233.5,9,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2024-09-02,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2024-09-02,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2024-09-02,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
2024-09-02,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2024-09-02,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2024-09-02,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.3,17,938.6,16.5,353,0,0.0,24.52,42598.12,380.37916666666666,39.15,194.33333333333331,20.70833333333333,70.70833333333333,23.4875,183.375,9,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2024-09-03,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2024-09-03,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2024-09-03,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2024-09-03,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2024-09-03,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2024-09-03,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.4,18,938.2,19.3,349,20,0.0,24.37,42516.92,438.3666666666666,42.333333333333336,182.91666666666663,16.7,78.04166666666667,22.070833333333336,320.0,9,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2024-09-04,24.7136,46.6753,38,25,22,7.24,2.55,26.12,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2024-09-04,24.7136,46.6753,38,25,18,7.24,2.09,26.12,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
2024-09-04,24.7136,46.6753,38,25,12,7.24,1.39,26.12,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
2024-09-04,24.7136,46.6753,38,15,22,7.18,2.53,25.92,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2024-09-04,24.7136,46.6753,38,15,18,7.18,2.07,25.92,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2024-09-04,24.7136,46.6753,38,15,12,7.18,1.38,25.92,33.9,17,937.8,14.7,349,8,0.0,24.35,42652.39,448.0833333333333,48.24166666666667,179.58333333333334,20.525,76.25,26.4,386.4583333333333,9,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2024-09-05,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2024-09-05,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2024-09-05,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2024-09-05,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-09-05,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2024-09-05,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.1,15,936.7,14.7,356,0,0.0,24.41,42569.34,245.225,31.166666666666668,182.95833333333331,21.620833333333334,89.375,26.695833333333336,197.16666666666663,9,5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2024-09-06,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2024-09-06,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2024-09-06,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2024-09-06,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-06,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2024-09-06,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.2,15,937.2,12.4,11,1,0.0,24.39,42715.71,210.49166666666667,24.34166666666667,189.25,22.72083333333333,74.41666666666667,26.808333333333334,128.125,9,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2024-09-07,24.7136,46.6753,38,25,22,7.24,2.55,26.12,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2024-09-07,24.7136,46.6753,38,25,18,7.24,2.09,26.12,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2024-09-07,24.7136,46.6753,38,25,12,7.24,1.39,26.12,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2024-09-07,24.7136,46.6753,38,15,22,7.18,2.53,25.92,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2024-09-07,24.7136,46.6753,38,15,18,7.18,2.07,25.92,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2024-09-07,24.7136,46.6753,38,15,12,7.18,1.38,25.92,35.9,15,937.8,9.2,70,6,0.0,23.59,41905.57,195.34583333333333,26.85833333333333,225.83333333333331,35.983333333333334,60.25,43.31666666666666,131.625,9,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2024-09-08,24.7136,46.6753,38,25,22,7.24,2.55,26.12,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2024-09-08,24.7136,46.6753,38,25,18,7.24,2.09,26.12,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2024-09-08,24.7136,46.6753,38,25,12,7.24,1.39,26.12,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2024-09-08,24.7136,46.6753,38,15,22,7.18,2.53,25.92,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,24.7136,46.6753,38,15,18,7.18,2.07,25.92,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2024-09-08,24.7136,46.6753,38,15,12,7.18,1.38,25.92,35.4,16,938.5,12.4,112,0,0.0,23.84,42289.46,142.08333333333334,22.34583333333333,193.375,23.804166666666664,83.58333333333333,40.8,103.66666666666669,9,8,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2024-09-09,24.7136,46.6753,38,25,22,7.24,2.55,26.12,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2024-09-09,24.7136,46.6753,38,25,18,7.24,2.09,26.12,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2024-09-09,24.7136,46.6753,38,25,12,7.24,1.39,26.12,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
2024-09-09,24.7136,46.6753,38,15,22,7.18,2.53,25.92,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2024-09-09,24.7136,46.6753,38,15,18,7.18,2.07,25.92,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2024-09-09,24.7136,46.6753,38,15,12,7.18,1.38,25.92,34.6,16,938.5,8.4,129,0,0.0,24.54,42385.35,91.02083333333331,25.7875,258.4583333333333,39.6625,79.95833333333333,60.03333333333333,91.25,9,9,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2024-09-10,24.7136,46.6753,38,25,22,7.24,2.55,26.12,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2024-09-10,24.7136,46.6753,38,25,18,7.24,2.09,26.12,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2024-09-10,24.7136,46.6753,38,25,12,7.24,1.39,26.12,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2024-09-10,24.7136,46.6753,38,15,22,7.18,2.53,25.92,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2024-09-10,24.7136,46.6753,38,15,18,7.18,2.07,25.92,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2024-09-10,24.7136,46.6753,38,15,12,7.18,1.38,25.92,35.8,13,937.4,11.0,7,17,0.0,23.63,39600.0,121.12916666666666,25.97083333333333,289.625,51.93333333333334,61.625,68.60000000000001,82.5,9,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2024-09-11,24.7136,46.6753,38,25,22,7.24,2.55,26.12,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2024-09-11,24.7136,46.6753,38,25,18,7.24,2.09,26.12,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
2024-09-11,24.7136,46.6753,38,25,12,7.24,1.39,26.12,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
2024-09-11,24.7136,46.6753,38,15,22,7.18,2.53,25.92,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2024-09-11,24.7136,46.6753,38,15,18,7.18,2.07,25.92,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2024-09-11,24.7136,46.6753,38,15,12,7.18,1.38,25.92,36.8,12,936.9,13.5,12,22,0.0,20.57,36006.16,262.05833333333334,29.204166666666666,217.79166666666663,31.27916666666667,63.91666666666666,39.13333333333333,110.75,9,11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2024-09-12,24.7136,46.6753,38,25,22,7.24,2.55,26.12,36.3,12,937.4,16.9,13,35,0.0,23.5,41965.32,294.0208333333333,33.670833333333334,200.375,24.291666666666668,70.625,25.33333333333333,171.54166666666666,9,12,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2024-09-12,24.7136,46.6753,38,25,18,7.24,2.09,26.12,36.3,12,937.4,16.9,13,35,0.0,23.5,41965.32,294.0208333333333,33.670833333333334,200.375,24.291666666666668,70.625,25.33333333333333,171.54166666666666,9,12,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2024-09-12,24.7136,46.6753,38,25,12,7.24,1.39,26.12,36.3,12,937.4,16.9,13,35,0.0,23.5,41965.32,294.0208333333333,33.670833333333334,200.375,24.291666666666668,70.625,25.33333333333333,171.54166666666666,9,12,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2024-09-12,24.7136,46.6753,38,15,22,7.18,2.53,25.92,36.3,12,937.4,16.9,13,35,0.0,23.5,41965.32,294.0208333333333,33.670833333333334,200.375,24.291666666666668,70.625,25.33333333333333,171.54166666666666,9,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
